hit,ln_kingdom,ln_phylum,ln_class,ln_order,ln_family,ln_genus,ln_species,TaxonId,Processed,ErrorFound,sulfur,sulphur,nitrogen,ammoni,nitrite,nitrate,b12,cobal,iron,ferr,phosp,nitric,hydroxy,nitro,,HNSm-1,HNSm-2,HNSm-3,HNS+s-1,HNS+s-2,HNS+s-3,BF-1,BF-2,BF-3,BF+s-1,BF+s-2,BF+s-3,Probio+s-1,Probio+s-2,Probio+s-3,Probio+BF-1,Probio+BF-2,Probio+BF-3,soil-1,soil-2,soil-3,HNS+Bf bassin,HNS bassin,BF,HNS,RAS,Soil,WS
2036,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aquamicrobium,Aquamicrobium aerolatum,6,TRUE,Error. Hit: 2036 Species. No organism found for Aquamicrobium aerolatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,7,0,3,5,0,1,2,0,0,0,3,2,0,0,2,0,7,0,2,0
2684,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter pulmonis,6,TRUE,Error. Hit: 2684 Species. No organism found for Achromobacter pulmonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,17,0,1,0,1,0,0,0,0,18,1,0,0,0
3071,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales,Aquabacterium,Aquabacterium commune,6,TRUE,Error. Hit: 3071 Species. No organism found for Aquabacterium commune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,2,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,0,16,8,0
4155,Eukaryota,Streptophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum commune,6,TRUE,Error. Hit: 4155 Species. No organism found for Polytrichum commune,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,8,4,1,0,0,0,1,2,4,0,1,1,1,4,3,2,3,0,0,0,3,0
904,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter aquaticus,6,TRUE,Error. Hit: 904 Species. No organism found for Adhaeribacter aquaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Isosphaeraceae,Singulisphaera,Singulisphaera rosea,6,TRUE,Error. Hit: 1756 Species. No organism found for Singulisphaera rosea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,35
1870,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Chelatococcus,Chelatococcus asaccharovorans,6,TRUE,Error. Hit: 1870 Species. No organism found for Chelatococcus asaccharovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3059,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Undibacterium oligocarboniphilum,6,TRUE,Error. Hit: 3059 Species. No organism found for Undibacterium oligocarboniphilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,2,0,3,29,0,3,1,0,0
3745,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas brenneri,6,TRUE,Error. Hit: 3745 Species. No organism found for Pseudomonas brenneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,3,3,1,0,0,0,1,1,12,2,4,0,0,1,1,3,0,0,0,1,0,0,0,0
3929,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter xiangquanii,6,TRUE,Error. Hit: 3929 Species. No organism found for Rhodanobacter xiangquanii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,1,7,2,1,6,4,4,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0
496,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium ginsengisoli,6,TRUE,Error. Hit: 496 Species. No organism found for Aeromicrobium ginsengisoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,8,19,2,0,0,11,0
760,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga ginsengisegetis,6,TRUE,Error. Hit: 760 Species. No organism found for Chitinophaga ginsengisegetis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,2,0,1,5,0,0,0,27,0
1182,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter caeni,6,TRUE,Error. Hit: 1182 Species. No organism found for Pedobacter caeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,16,0,6,11,0,0,0,0,0,0,0,0,1,0
2694,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Azohydromonas,Azohydromonas lata,6,TRUE,Error. Hit: 2694 Species. No organism found for Azohydromonas lata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,0,6,17,0,2,8,0
2750,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia symbiont,6,TRUE,Error. Hit: 2750 Species. No organism found for Burkholderia symbiont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,1,22,0,3,2,0,0,0,0,0,5,0,0,0
2901,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Giesbergeria,Giesbergeria sinuosa,6,TRUE,Error. Hit: 2901 Species. No organism found for Giesbergeria sinuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,3,3,5,0,0,1,0,0,1,1,8,7,3,1,3,0,0,0,1,1,1,0,0
2996,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum rhizosphaerae,6,TRUE,Error. Hit: 2996 Species. No organism found for Herbaspirillum rhizosphaerae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,1,0,0,0,0,0,1,2,2,1,0,1,1,0,0,0,27,4,0,0,0
3036,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia violacea,6,TRUE,Error. Hit: 3036 Species. No organism found for Massilia violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,1,0,0,1,0,0,0,1,1,0,3,1,6,0,0,0,0,18,3,0
3921,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter koreensis,6,TRUE,Error. Hit: 3921 Species. No organism found for Rhodanobacter koreensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,26,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0
539,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sediminis,6,TRUE,Error. Hit: 539 Species. No organism found for Nocardioides sediminis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
696,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter arvalis,6,TRUE,Error. Hit: 696 Species. No organism found for Conexibacter arvalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,40,5
1880,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia clevelandensis,6,TRUE,Error. Hit: 1880 Species. No organism found for Afipia clevelandensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,1,3,0,2,0,3,0
3072,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales,Aquabacterium,Aquabacterium fontiphilum,6,TRUE,Error. Hit: 3072 Species. No organism found for Aquabacterium fontiphilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,25,2,6,1,0
916,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter perfusus,6,TRUE,Error. Hit: 916 Species. No organism found for Hymenobacter perfusus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,13,3,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1904,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium subterraneum,6,TRUE,Error. Hit: 1904 Species. No organism found for Bradyrhizobium subterraneum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,2,0,2,26
2959,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,Simplicispira limi,6,TRUE,Error. Hit: 2959 Species. No organism found for Simplicispira limi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,8,1,2,3,2,0,0,3,0,1,0,0,1,4,0,2,0,2,4,5,0,0,0,2,0
4089,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,Luteolibacter luojiensis,6,TRUE,Error. Hit: 4089 Species. No organism found for Luteolibacter luojiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,8,35,0
112,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium cosmeticum,6,TRUE,Error. Hit: 112 Species. No organism found for Mycobacterium cosmeticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,34,5,1,0,5,0
1009,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium arsenatis,6,TRUE,Error. Hit: 1009 Species. No organism found for Flavobacterium arsenatis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,28,0,0,0,0,0,0,0,0,4,0
1207,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter lotistagni,6,TRUE,Error. Hit: 1207 Species. No organism found for Pedobacter lotistagni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,11,0,5,16,0,0,0,0,0,1,0,0,6,0
3237,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Georgfuchsia,Georgfuchsia toluolica,6,TRUE,Error. Hit: 3237 Species. No organism found for Georgfuchsia toluolica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,23,0,6,1,11
147,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium rhodesiae,6,TRUE,Error. Hit: 147 Species. No organism found for Mycobacterium rhodesiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,5,2,3,1,10,0,0,3,2,0
1823,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium haematophilum,6,TRUE,Error. Hit: 1823 Species. No organism found for Phenylobacterium haematophilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,Afifella marina,6,TRUE,Error. Hit: 2157 Species. No organism found for Afifella marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,1,0,1,0,0,1,5,3,4,10,4,3,3,1,0,1,2,1,1,3,0
3592,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella santicrucis,6,TRUE,Error. Hit: 3592 Species. No organism found for Legionella santicrucis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,8
3886,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,Dokdonella fugitiva,6,TRUE,Error. Hit: 3886 Species. No organism found for Dokdonella fugitiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,1,4,1,0,0,1,27,0
3971,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter xinjiangensis,6,TRUE,Error. Hit: 3971 Species. No organism found for Lysobacter xinjiangensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,38,1,8
1045,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium glycines,6,TRUE,Error. Hit: 1045 Species. No organism found for Flavobacterium glycines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,44,1,0,0,0,0,0,0,0,0,0,0
1162,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter polysacchareus,6,TRUE,Error. Hit: 1162 Species. No organism found for Mucilaginibacter polysacchareus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,11,3,0,0,0,0,0,1,0,0,4,0,0,0,1,2,1,1,5,0,1,0,17,0
1175,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter alluvionis,6,TRUE,Error. Hit: 1175 Species. No organism found for Pedobacter alluvionis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,16,4,0,10,6,1,0,1,0,0,0,0,0,1,0
2733,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,Pusillimonas ginsengisoli,6,TRUE,Error. Hit: 2733 Species. No organism found for Pusillimonas ginsengisoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,5,2,0,0,0,1,3,0,3,8,1,2,7,0,0,0,0,15,0,0,0
4082,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis,Brevifollis gellanilyticus,6,TRUE,Error. Hit: 4082 Species. No organism found for Brevifollis gellanilyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,41,0,0,6,0
115,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium fortuitum,6,TRUE,Error. Hit: 115 Species. No organism found for Mycobacterium fortuitum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,12,1,2,0,31,1
1153,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter kameinonensis,6,TRUE,Error. Hit: 1153 Species. No organism found for Mucilaginibacter kameinonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,20,4,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,21,0
1253,Bacteria,Candidatus Atribacteria,unclassified Candidatus Atribacteria,unclassified Candidatus Atribacteria,unclassified Candidatus Atribacteria,unclassified Candidatus Atribacteria,benzene mineralizing,6,TRUE,Error. Hit: 1253 Species. No organism found for benzene mineralizing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,7,5,7,0,1,26,1
2479,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter tepidarius,6,TRUE,Error. Hit: 2479 Species. No organism found for Porphyrobacter tepidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,18,0,0,0,27,0
2522,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus argentea,6,TRUE,Error. Hit: 2522 Species. No organism found for Rhizorhabdus argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,5,1,0,1,0,0,0,36,1
2896,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter oryzae,6,TRUE,Error. Hit: 2896 Species. No organism found for Diaphorobacter oryzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,2,41,2,0
2903,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga caeni,6,TRUE,Error. Hit: 2903 Species. No organism found for Hydrogenophaga caeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,2,0
3585,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella nautarum,6,TRUE,Error. Hit: 3585 Species. No organism found for Legionella nautarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,7,1,0,5
703,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter ginsenosidimutans,6,TRUE,Error. Hit: 703 Species. No organism found for Solirubrobacter ginsenosidimutans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,50,0
1061,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium nitratireducens,6,TRUE,Error. Hit: 1061 Species. No organism found for Flavobacterium nitratireducens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,34,1,1,1,0,0,0,0,0,0,5,0
1225,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter terrae,6,TRUE,Error. Hit: 1225 Species. No organism found for Pedobacter terrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,12,19,0,0,2,0,0,0,0,0,1,0
2866,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas aquatica,6,TRUE,Error. Hit: 2866 Species. No organism found for Comamonas aquatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,17,3,0,0,0,0,0,1,2,2,5,1,0,0,0,0,0,0,2,1,16,0,0
285,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryocola,Cryocola antiquus,6,TRUE,Error. Hit: 285 Species. No organism found for Cryocola antiquus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,12,0,0,0,0,1,1,3,0,0,0,0,0,0,2,1,0,0,0,2,17,0,10,2
1049,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium hercynium,6,TRUE,Error. Hit: 1049 Species. No organism found for Flavobacterium hercynium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,8,1,1,2,1,1,0,0,0,0,6,0
1949,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia limi,6,TRUE,Error. Hit: 1949 Species. No organism found for Devosia limi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29,21,0,0,0,0,0,0,0,0,2,0
2050,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium chacoense,6,TRUE,Error. Hit: 2050 Species. No organism found for Mesorhizobium chacoense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,10,1,0,0,0,0,0,0,1,0,2,2,3,1,30,2,1,0
2487,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium arabidopsis,6,TRUE,Error. Hit: 2487 Species. No organism found for Novosphingobium arabidopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,35,0
1375,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus acidiceler,6,TRUE,Error. Hit: 1375 Species. No organism found for Bacillus acidiceler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
1804,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas olei,6,TRUE,Error. Hit: 1804 Species. No organism found for Brevundimonas olei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,51
2831,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter acidiphobus,6,TRUE,Error. Hit: 2831 Species. No organism found for Polynucleobacter acidiphobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
3038,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Naxibacter intermedius,6,TRUE,Error. Hit: 3038 Species. No organism found for Naxibacter intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,1,10,0,1,1,1,12,4,2,4,1,6,0,4,0,0,0,0,0,0,0
4202,Eukaryota,Streptophyta,unclassified Streptophyta,rosids,Brassicaceae,Aethionema,Aethionema cordifolium,6,TRUE,Error. Hit: 4202 Species. No organism found for Aethionema cordifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,10,2,2,0,0,2,0,4,1,0,1,0,0,2,0,0,0,1,0,0,4,1,0,0,0,0
1520,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus wynnii,6,TRUE,Error. Hit: 1520 Species. No organism found for Paenibacillus wynnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3344,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces apiculatus,6,TRUE,Error. Hit: 3344 Species. No organism found for Chondromyces apiculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,52,0
373,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium yannicii,6,TRUE,Error. Hit: 373 Species. No organism found for Microbacterium yannicii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium tilapiae,6,TRUE,Error. Hit: 1098 Species. No organism found for Flavobacterium tilapiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,0,0,0,0,0,0,1,0
1944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia geojensis,6,TRUE,Error. Hit: 1944 Species. No organism found for Devosia geojensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,2,2,0,2,35,0
2601,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas lacus,6,TRUE,Error. Hit: 2601 Species. No organism found for Sphingomonas lacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0
3022,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia jejuensis,6,TRUE,Error. Hit: 3022 Species. No organism found for Massilia jejuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,0,5,0,2,0,0,8,1,0,2,8,8,1,13,0,0,0,0,1,0,0
